SKU,stock,URL,SP,MRP,productname
http://www.flipkart.com/head-aft-flash-strung-squash-racquet/p/itmdcnwa5fxuthun?pid=RAQDCNWA5FXUTHUN,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 3900</span>,<span class=""newvd-price fk-font-17 fk-bold"">Rs. 4409</span>",http://www.flipkart.com/head-aft-flash-strung-squash-racquet/p/itmdcnwa5fxuthun,4164,Rs. 4899,"
                            Head AFT Flash Strung Squash Racquet                    "
http://www.flipkart.com/butterfly-timo-boll-zlf-fl-blade-table-tennis/p/itmdewsnhgzttrrh?pid=RAQDCNWAH39GGE8P,In Stock.,,http://www.flipkart.com/butterfly-timo-boll-zlf-fl-blade-table-tennis/p/itmdewsnhgzttrrh,14900,Rs. 22919,"
                            Butterfly Timo Boll ZLF-FL Blade Table Tennis Blade                    "
http://www.flipkart.com/head-neon-130-strung-squash-racquet/p/itmdcnwarwgfgemb?pid=RAQDCNWARWGFGEMB,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 6590</span>,<span class=""newvd-price fk-font-17 fk-bold"">Rs. 7957</span>",http://www.flipkart.com/head-neon-130-strung-squash-racquet/p/itmdcnwarwgfgemb,7118,Rs. 8375,"
                            Head Neon 130 Strung Squash Racquet                    "
http://www.flipkart.com/head-115-ct-strung-squash-racquet/p/itmdcz7j5k3gwrgp?pid=RAQDCNWAVBHCNUJQ,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 6950</span>,<span class=""newvd-price fk-font-17 fk-bold"">Rs. 6990</span>",http://www.flipkart.com/head-115-ct-strung-squash-racquet/p/itmdcz7j5k3gwrgp,7586,Rs. 8925,"
                            Head 115 CT Strung Squash Racquet                    "
http://www.flipkart.com/head-microgel-power-laser-strung-squash-racquet/p/itmdcz7jxrzqgsf9?pid=RAQDCNWAYGCCZAYZ,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 4400</span>",http://www.flipkart.com/head-microgel-power-laser-strung-squash-racquet/p/itmdcz7jxrzqgsf9,4631,Rs. 5449,"
                            Head Microgel Power Laser Strung Squash Racquet                    "
http://www.flipkart.com/donic-waldner-black-devil-table-tennis-blade/p/itmdgn6egwnurbrc?pid=RAQDGN6EGWNURBRC,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 8201</span>",http://www.flipkart.com/donic-waldner-black-devil-table-tennis-blade/p/itmdgn6egwnurbrc,6543,Rs. 8725,"
                            Donic Waldner Black Devil Table Tennis Blade                    "
http://www.flipkart.com/head-youtek-graphene-speed-mp-g3-unstrung-tennis-racquet/p/itmdku4ndkgycquu?pid=RAQDKU4NDKGYCQUU,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 13700</span>",http://www.flipkart.com/head-youtek-graphene-speed-mp-g3-unstrung-tennis-racquet/p/itmdku4ndkgycquu,17403,Rs. 20475,"
                            Head Youtek Graphene Speed MP G3 Unstrung Tennis Racquet                    "
http://www.flipkart.com/head-youtek-graphene-speed-pro-g3-unstrung-tennis-racquet/p/itmdku4n4yapkxhh?pid=RAQDKU4N4YAPKXHH,In Stock.,,http://www.flipkart.com/head-youtek-graphene-speed-pro-g3-unstrung-tennis-racquet/p/itmdku4n4yapkxhh,15469,Rs. 18199,"
                            Head Youtek Graphene Speed Pro G3 Unstrung Tennis Racquet                    "
http://www.flipkart.com/prince-tf-storm-strung-squash-racquet/p/itmdcnwahncbgejd?pid=RAQDCNWAHNCBGEJD,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 3500</span>,<span class=""newvd-price fk-font-17 fk-bold"">Rs. 3500</span>",http://www.flipkart.com/prince-tf-storm-strung-squash-racquet/p/itmdcnwahncbgejd,3839,Rs. 4799,"
                            Prince TF Storm Strung Squash Racquet                    "
http://www.flipkart.com/joola-5005-energy-max-table-tennis-rubber/p/itmdcgefbhrhjdzg?pid=RUBDECSK2RMNYGZ6,In Stock.,,http://www.flipkart.com/joola-5005-energy-max-table-tennis-rubber/p/itmdcgefbhrhjdzg,3759,Rs. 3999,"
                            Joola 5005 Energy Max Table Tennis Rubber                    "
http://www.flipkart.com/tecnifibre-carboflex-140-basal-tex-squash-racquet/p/itmdt69smggxdaww?pid=RAQDM4VZ6NTKYCPZ,In Stock.,,http://www.flipkart.com/tecnifibre-carboflex-140-basal-tex-squash-racquet/p/itmdt69smggxdaww,6570,Rs. 10959,"
                            Tecnifibre Carboflex 140 Basal Tex Squash Racquet                    "
http://www.flipkart.com/head-aft-blast-strung-squash-racquet/p/itmdcnwafyzhzdzm?pid=RAQDCNWAFYZHZDZM,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 3480</span>,<span class=""newvd-price fk-font-17 fk-bold"">Rs. 3956</span>",http://www.flipkart.com/head-aft-blast-strung-squash-racquet/p/itmdcnwafyzhzdzm,4483,Rs. 5275,"
                            Head AFT Blast Strung Squash Racquet                    "
http://www.flipkart.com/tecnifibre-carboflex-130-2008-textalium-squash-racquet/p/itmdt69s6sbjh646?pid=RAQDM4VZHGMZHGW6,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 5700</span>",http://www.flipkart.com/tecnifibre-carboflex-130-2008-textalium-squash-racquet/p/itmdt69s6sbjh646,5090,Rs. 5999,"
                            Tecnifibre Carboflex 130 2008 Textalium Squash Racquet                    "
http://www.flipkart.com/tecnifibre-supreme-caliber-135-squash-racquet/p/itmdt69szp5fhz9j?pid=RAQDM4VZMXRJPBTY,In Stock.,,http://www.flipkart.com/tecnifibre-supreme-caliber-135-squash-racquet/p/itmdt69szp5fhz9j,6219,Rs. 12439,"
                            Tecnifibre Supreme Caliber 135 Squash Racquet                    "
http://www.flipkart.com/tecnifibre-carboflex-speed-squash-racquet/p/itmdt69saq3zhaee?pid=RAQDM4VZ3HWXVHPS,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 5639</span>",http://www.flipkart.com/tecnifibre-carboflex-speed-squash-racquet/p/itmdt69saq3zhaee,5600,Rs. 5999,"
                            Tecnifibre Carboflex Speed Squash Racquet                    "
http://www.flipkart.com/wilson-steam-99s-g3-unstrung-tennis-racquet/p/itmdg8wy7tyzvada?pid=RAQDG8WY7TYZVADA,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 11200</span>,<span class=""newvd-price fk-font-17 fk-bold"">Rs. 13942</span>",http://www.flipkart.com/wilson-steam-99s-g3-unstrung-tennis-racquet/p/itmdg8wy7tyzvada,12083,Rs. 18590,"
                            Wilson Steam 99S G3 Unstrung Tennis Racquet                    "
http://www.flipkart.com/wilson-six-one-team-95-blx-unstrung-tennis-racquet/p/itmdcnwaw2azs8ux?pid=RAQDCNWAW2AZS8UX,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 17192</span>",http://www.flipkart.com/wilson-six-one-team-95-blx-unstrung-tennis-racquet/p/itmdcnwaw2azs8ux,11250,Rs. 14999,"
                            Wilson Six One Team 95 BLX Unstrung Tennis Racquet                    "
http://www.flipkart.com/wilson-ps-6-1-100-blx2-frm3-unstrung-tennis-racquet/p/itmdg8wynsuynrzd?pid=RAQDG8WYNSUYNRZD,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 12500</span>,<span class=""newvd-price fk-font-17 fk-bold"">Rs. 15368</span>",http://www.flipkart.com/wilson-ps-6-1-100-blx2-frm3-unstrung-tennis-racquet/p/itmdg8wynsuynrzd,13318,Rs. 20490,"
                            Wilson PS 6.1 100 BLX2 FRM3 Unstrung Tennis Racquet                    "
http://www.flipkart.com/yonex-nanospeed-9900-g4-strung-badminton-racquet/p/itmdrubwft97qfhs?pid=RAQDCNWAHFGHK2JB,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 11220</span>",http://www.flipkart.com/yonex-nanospeed-9900-g4-strung-badminton-racquet/p/itmdrubwft97qfhs,11050,Rs. 16250,"
                            Yonex Nanospeed 9900 G4 Strung Badminton Racquet                    "
,,,http://www.flipkart.com/,,,
http://www.flipkart.com/yonex-arcsaber-7-g4-strung-badminton-racquet/p/itmdfyr9pqznrcjk?pid=RAQDFYR9PQZNRCJK,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 8330</span>",http://www.flipkart.com/yonex-arcsaber-7-g4-strung-badminton-racquet/p/itmdfyr9pqznrcjk,8330,Rs. 12250,"
                            Yonex Arcsaber 7 G4 Strung Badminton Racquet                    "
http://www.flipkart.com/yonex-nanospeed-9900-g4-strung-badminton-racquet/p/itmdrubwft97qfhs?pid=RAQDCNWAHFGHK2JB,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 11220</span>",http://www.flipkart.com/yonex-nanospeed-9900-g4-strung-badminton-racquet/p/itmdrubwft97qfhs,11050,Rs. 16250,"
                            Yonex Nanospeed 9900 G4 Strung Badminton Racquet                    "
http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug?pid=RAQDCNWAHU966MUG,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 2917</span>,<span class=""newvd-price fk-font-17 fk-bold"">Rs. 2918</span>",http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug,2963,Rs. 4490,"
                            Yonex Voltric 5 G4 Strung Badminton Racquet                    "
http://www.flipkart.com/yonex-arcsaber-7-g4-strung-badminton-racquet/p/itmdfyr9pqznrcjk?pid=RAQDFYR9PQZNRCJK,In Stock.,"<span class=""newvd-price fk-font-17 fk-bold"">Rs. 8330</span>",http://www.flipkart.com/yonex-arcsaber-7-g4-strung-badminton-racquet/p/itmdfyr9pqznrcjk,8330,Rs. 12250,"
                            Yonex Arcsaber 7 G4 Strung Badminton Racquet                    "
SKU,stock,MarketplaceSP,URL,SP,MRP,productname
http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug?pid=RAQDCNWAHU966MUG,In Stock.,,http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug,2963,Rs. 4490,"
                            Yonex Voltric 5 G4 Strung Badminton Racquet                    "
SKU,stock,MarketplaceSP,URL,SP,MRP,productname
http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug?pid=RAQDCNWAHU966MUG,In Stock.,,http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug,2963,Rs. 4490,"
                            Yonex Voltric 5 G4 Strung Badminton Racquet                    "
SKU,stock,MarketplaceSP,URL,SP,MRP,productname
http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug?pid=RAQDCNWAHU966MUG,In Stock.,,http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug,2963,Rs. 4490,"
                            Yonex Voltric 5 G4 Strung Badminton Racquet                    "
SKU,stock,MarketplaceSP,URL,SP,MRP,productname
http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug?pid=RAQDCNWAHU966MUG,In Stock.,"<div class=""line seller-item odd "">
                        <div class=""unit padding5 seller-price-details"">
                            <span class=""newvd-price fk-font-17 fk-bold"">Rs. 2918</span>
                            <br>
                            <span class=""fk-font-small fk-delivery-charge"">
                            (Free home delivery)                                </span>

                                                                                                                             </div>
                        <div class=""unit padding5 size1of6 seller-shipping-details"">
                            <div class=""pxs-stock-status fk-font-13"">
                                In Stock.                            </div>

                                    <div class=""mp-promise-list"">
                    <div class=""line "">
                                <span class=""fk-deliverable fk-font-small"">Standard delivery in <span class=""fk-bold"">5 to 6 business days.</span></span>
            </div>
                    </div>
                            </div>

                        <div class=""unit padding5 seller-rating fk-font-small"">
                            <div>Seller: <a href=""/seller/khelokhelo/cud9erjj69et02tc"" target=""_blank"" class=""fk-underline"">khelokhelo</a></div>
                                                            New Seller
                                                                                        <div class=""line fk-font-small"">
                                    <strong>10 Day</strong> Replacement Guarantee <a data-omni-click=""prop53=nwsr"" href=""javascript:void(0);"" class=""seller-replacement-popup-link"">[?]</a>
                                </div>
                                                    </div>

                        <div class=""lastUnit tpadding10 fk-text-right"">
                                                            <form method=""post"" action=""https://www.flipkart.com/viewcart"">
                                    <input type=""hidden"" name=""eid"" value=""LSTRAQDCNWAHU966MUG00Y4ZO"">
                                    <input type=""hidden"" name=""__FK"" value=""V2ea646252637860c50425a9d83a3def84d1t12g7KpTnbpkBJc2HjZ6vrQxmW/UuT1163i5Bh0M8ihbASOfmCMpBclws9lEDTUiQ14SPRoSnGZh1cjZwqjrVhhlQ886z/Efdqja2FswdElCUyGZdfV5+OHIuDuO+ALHeSCVFH0quohZN9ELORxos2MuQ2yDeg2wma6Q1PuRXb6n5875AdRWsN4hB9vwUlu3eVVR+tbUg+TUUEEun/vgIClcUa3HxTPmfXSiOw+W3iw2QA="">
                                    <input type=""submit"" class=""btn btn-orange listing fk-buy-now btn-pxp-LSTRAQDCNWAHU966MUG00Y4ZO"" value=""Buy Now"" data-lst-buytrend=""NPref_NCheap_NWSR##20##WSR_Multiple"" data-listing-position=""0"" data-buy-listing-id=""LSTRAQDCNWAHU966MUG00Y4ZO"" data-is-serviceable=""1"" data-listing-metrics=""cud9erjj69et02tc;2918;0;5-6;100;0||wsr;2963;0;2-3;85;0||c81a280ekaiwwhnl;2917;0;6-7;66;0||wsr;2963;0;2-3;85;0||cud9erjj69et02tc;2918;0;5-6;100;0||wsr;2963;0;2-3;85;0"">
                                </form>
                                                    </div>
                                            </div>",http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug,2963,Rs. 4490,"
                            Yonex Voltric 5 G4 Strung Badminton Racquet                    "
SKU,stock,MarketplaceSP,URL,SP,MRP,productname
http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug?pid=RAQDCNWAHU966MUG,In Stock.,"Rs. 2918,
                            (Free home delivery)                                ",http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug,2963,Rs. 4490,"
                            Yonex Voltric 5 G4 Strung Badminton Racquet                    "
SKU,stock,MarketplaceSP,URL,SP,MRP,productname
http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug?pid=RAQDCNWAHU966MUG,In Stock.,"Rs. 2917,
                            (Free home delivery)                                ,Rs. 2918,
                            (Free home delivery)                                ",http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug,2963,Rs. 4490,"
                            Yonex Voltric 5 G4 Strung Badminton Racquet                    "
SKU,stock,MarketplaceSP,URL,SP,MRP,productname
http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug?pid=RAQDCNWAHU966MUG,In Stock.,"Rs. 2917,Rs. 2918",http://www.flipkart.com/yonex-voltric-5-g4-strung-badminton-racquet/p/itmdcnwahu966mug,2963,Rs. 4490,"
                            Yonex Voltric 5 G4 Strung Badminton Racquet                    "
