SKU,description,URL,variant,SP,MRP,productname,varname,imgurl,stock
,,,,,,http://live-you-sport.mybigcommerce.com/racket-sports/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/squash/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/squash-rackets,,,
,,,,,,http://live-you-sport.mybigcommerce.com/squash-racket-bags/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/Squash-strings/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/squash-racket-grips/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/squash-balls/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/squash-shoes/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/Squash-eye-wear/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/dampners/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/squash-wrist-bands/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/squash-accessories/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/headband/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/socks/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/badminton/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/Badminton-rackets/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/badminton-strings/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/badminton-grips/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/badminton-net-1/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/badminton-shuttlecocks/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/badminton-racket-bags/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/Badminton-shoes/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/Badminton-apparels/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/badminton-accessories/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/tennis/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/tennis-rackets/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/tennis-strings/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/tennis-balls/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/tennis-grips/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/tennis-nets/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/dampners-1/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/tennis-shoes/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/tennis-racket-bags/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/tennis-electronics/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/tennis-ball-machine/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/tennis-string-machine/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/tennis-apparels/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/tennis-accessories/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/table-tennis/,,,
,,,,,,http://live-you-sport.mybigcommerce.com/table-tennis-blades/,,,
