Item Type,Product ID,Product Name,Brand Name,Price,Retail Price,Sale Price,Product Description,Product Code/SKU,Bin Picking Number,Category,Option Set,Product Availability,Current Stock Level,Free Shipping,Sort Order,Meta Description,Page Title,Product Image Description - 1,Product Image Is Thumbnail - 1,Track Inventory,Product Image Sort - 1,Product Image Sort - 2,Product Image Sort - 3,Product Image Sort - 4,Product Image Sort - 5,Product Image Sort - 6,Product Image Sort - 7,Product Image Sort - 8,Product Image File - 1,Product Image File - 2,Product Image File - 3,Product Image File - 4,Product Image File - 5 ,Product Image File - 6,Product Image File - 7,Product Image File - 8
Product,,Easton AXR Road Bike Wheel - Rear - Closeout!,Easton,249.99,249.99,119.99,"Sleek, stylish and smooth rolling, the Easton AXR Rear Wheel has a deep rim profile that'll make any bike look faster. 25mm rim height is aerodynamic, vertically compliant and features machined sidewalls for smooth braking. New Easton V5 freehub has long-lasting, sealed cartridge bearings and its tough, steel cassette body is compatible with Shimano 9/10-speed cassettes. Standard J-bend spokes are 2-crossed to improve power transmission. The Easton AXR is hand-built and acoustically tuned from start to finish, resulting in even, accurate spoke tension and outstanding durability.",501781,PERFORMANCEBIKEUSA,Bike Parts & Components/Bike Wheels / Wheel Accessories/Easton AXR Road Bike Wheel - Rear - Closeout!,Easton AXR Road Bike Wheel - Rear - Closeout!,Y,100,N,,Get your hands on the Easton AXR Road Bike Wheel - Rear - Closeout!. Buy it Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy the Easton AXR Road Bike Wheel - Rear - Closeout! Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy Easton AXR Road Bike Wheel - Rear - Closeout! Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,In Stock,By Product,1,2,3,4,5,6,7,8,http://media.performancebike.com/images/performance/products/1500/50-1781-NCL-ANGLE.JPG
Product,,Easton Haven Mountain Bike Wheel Front (15x100) - Closeout!,Easton,444.99,444.99,219.99,"Perfect for any trail or all-mountain situation, the Easton Haven Mountain Front Wheel is built to last, no matter how hard or reckless you ride. Lightweight aluminum rim is super rigid and welded for an airtight UST seal right out of the box -- no more fussing with rim strips or sealant. Generous 21mm internal rim easily fits tires up to 2.5"" wide, plus its UST tubeless compatible. 24 Sapim double-butted spokes are laced to the M1 hub and sealed cartridge bearings keep the Haven spinning smooth and trouble-free. Entirely hand built using Easton's proprietary acoustic tension and truing system.",501444,PERFORMANCEBIKEUSA,Bike Parts & Components/Bike Wheels / Wheel Accessories/Easton Haven Mountain Bike Wheel Front (15x100) - Closeout!,Easton Haven Mountain Bike Wheel Front (15x100) - Closeout!,Y,100,N,,Get your hands on the Easton Haven Mountain Bike Wheel Front (15x100) - Closeout!. Buy it Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy the Easton Haven Mountain Bike Wheel Front (15x100) - Closeout! Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy Easton Haven Mountain Bike Wheel Front (15x100) - Closeout! Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,In Stock,By Product,1,2,3,4,5,6,7,8,http://media.performancebike.com/images/performance/products/1500/50-1444-NCL-ANGLE.JPG
Product,,Easton Haven Mountain Bike Wheel Rear (12x135/142) - Closeout!,Easton,499.99,499.99,249.99,"Perfect for any trail or all-mountain situation, the Easton Haven Mountain Rear Wheel is built to last, no matter how hard or reckless you ride. Lightweight aluminum rim is super rigid and welded for an airtight UST seal right out of the box -- no more fussing with rim strips or sealant. Generous 21mm internal rim easily fits tires up to 2.5"" wide, plus its UST tubeless compatible. 24 Sapim double-butted spokes are laced to the M1 hub and sealed cartridge bearings keep the Haven spinning smooth and trouble-free. Entirely hand built using Easton's proprietary acoustic tension and truing system.",501447,PERFORMANCEBIKEUSA,Bike Parts & Components/Bike Wheels / Wheel Accessories/Easton Haven Mountain Bike Wheel Rear (12x135/142) - Closeout!,Easton Haven Mountain Bike Wheel Rear (12x135/142) - Closeout!,Y,100,N,,Get your hands on the Easton Haven Mountain Bike Wheel Rear (12x135/142) - Closeout!. Buy it Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy the Easton Haven Mountain Bike Wheel Rear (12x135/142) - Closeout! Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy Easton Haven Mountain Bike Wheel Rear (12x135/142) - Closeout! Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,In Stock,By Product,1,2,3,4,5,6,7,8,http://media.performancebike.com/images/performance/products/1500/50-1447-NCL-ANGLE.JPG
Product,,Easton AXR Road Bike Wheel - Front - Closeout!,Easton,199.99,199.99,89.99,"Sleek, stylish and smooth rolling, the Easton AXR Front Wheel has a deep rim profile that'll make any bike look faster. 25mm rim height is aerodynamic, vertically compliant and features machined sidewalls for smooth braking. New Easton V5 hub has long-lasting, sealed cartridge bearings which require less maintenance. Standard J-bend spokes are radially laced to improve speed. The Easton AXR is hand-built and acoustically tuned from start to finish, resulting in even, accurate spoke tension and outstanding durability.",501779,PERFORMANCEBIKEUSA,Bike Parts & Components/Bike Wheels / Wheel Accessories/Easton AXR Road Bike Wheel - Front - Closeout!,Easton AXR Road Bike Wheel - Front - Closeout!,Y,100,N,,Get your hands on the Easton AXR Road Bike Wheel - Front - Closeout!. Buy it Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy the Easton AXR Road Bike Wheel - Front - Closeout! Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy Easton AXR Road Bike Wheel - Front - Closeout! Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,In Stock,By Product,1,2,3,4,5,6,7,8,http://media.performancebike.com/images/performance/products/1500/50-1779-NCL-ANGLE.JPG
Product,,"Shimano Deore 29"" M525 Disc/Sun Ringle Rhyno Lite Rear Wheel",Shimano,109.99,109.99,89.99,"Tough and compatible with disc or rim brakes, this hand-finished mountain bike 29"" rear wheel is sure to be a longstanding favorite among the worst wheel abusers!",500976,PERFORMANCEBIKEUSA,"Bike Parts & Components/Bike Wheels / Wheel Accessories/Shimano Deore 29"" M525 Disc/Sun Ringle Rhyno Lite Rear Wheel","Shimano Deore 29"" M525 Disc/Sun Ringle Rhyno Lite Rear Wheel",Y,100,N,,"Get your hands on the Shimano Deore 29"" M525 Disc/Sun Ringle Rhyno Lite Rear Wheel. Buy it Online in India at LiveYourSport.com | Free Shipping and Massive Discounts","Buy the Shimano Deore 29"" M525 Disc/Sun Ringle Rhyno Lite Rear Wheel Online in India at LiveYourSport.com | Free Shipping and Massive Discounts","Buy Shimano Deore 29"" M525 Disc/Sun Ringle Rhyno Lite Rear Wheel Online in India at LiveYourSport.com | Free Shipping and Massive Discounts",In Stock,By Product,1,2,3,4,5,6,7,8,http://media.performancebike.com/images/performance/products/1500/50-0976-BLK-ANGLE.JPG
Product,,"Forte Terramax 26"" Rear Wheel",Forte,129.99,129.99,89.99,This heavy-duty wheel is built for the extreme cross-country rider. Disc hub and rim brake compatible rim give you the choice of braking systems. Built tough with 32 stainless steel spokes laced 3-cross for reliable strength and durability.,500106,PERFORMANCEBIKEUSA,"Bike Parts & Components/Bike Wheels / Wheel Accessories/Forte Terramax 26"" Rear Wheel","Forte Terramax 26"" Rear Wheel",Y,100,N,,"Get your hands on the Forte Terramax 26"" Rear Wheel. Buy it Online in India at LiveYourSport.com | Free Shipping and Massive Discounts","Buy the Forte Terramax 26"" Rear Wheel Online in India at LiveYourSport.com | Free Shipping and Massive Discounts","Buy Forte Terramax 26"" Rear Wheel Online in India at LiveYourSport.com | Free Shipping and Massive Discounts",In Stock,By Product,1,2,3,4,5,6,7,8,http://media.performancebike.com/images/performance/products/1500/50-0106-angle.JPG
Product,,"Shimano Deore 29"" M525 Disc/Sun Ringle Rhyno Lite Front Wheel",Shimano,89.99,89.99,69.99,"Tough and compatible with disc or rim brakes, this hand-finished mountain bike 29"" front wheel is sure to be a longstanding favorite among the worst wheel abusers!",500975,PERFORMANCEBIKEUSA,"Bike Parts & Components/Bike Wheels / Wheel Accessories/Shimano Deore 29"" M525 Disc/Sun Ringle Rhyno Lite Front Wheel","Shimano Deore 29"" M525 Disc/Sun Ringle Rhyno Lite Front Wheel",Y,100,N,,"Get your hands on the Shimano Deore 29"" M525 Disc/Sun Ringle Rhyno Lite Front Wheel. Buy it Online in India at LiveYourSport.com | Free Shipping and Massive Discounts","Buy the Shimano Deore 29"" M525 Disc/Sun Ringle Rhyno Lite Front Wheel Online in India at LiveYourSport.com | Free Shipping and Massive Discounts","Buy Shimano Deore 29"" M525 Disc/Sun Ringle Rhyno Lite Front Wheel Online in India at LiveYourSport.com | Free Shipping and Massive Discounts",Low Inventory,By Product,1,2,3,4,5,6,7,8,http://media.performancebike.com/images/performance/products/1500/50-0975-BLK-F-ANGLE.JPG
Product,,"Forte Terramax 26"" Front Wheel",Forte,119.99,119.99,79.99,This heavy-duty wheel is built for the extreme cross-country rider. Disc hub and rim brake compatible rim give you the choice of braking systems. Built tough with 32 stainless steel spokes laced 3-cross for reliable strength and durability.,500105,PERFORMANCEBIKEUSA,"Bike Parts & Components/Bike Wheels / Wheel Accessories/Forte Terramax 26"" Front Wheel","Forte Terramax 26"" Front Wheel",Y,100,N,,"Get your hands on the Forte Terramax 26"" Front Wheel. Buy it Online in India at LiveYourSport.com | Free Shipping and Massive Discounts","Buy the Forte Terramax 26"" Front Wheel Online in India at LiveYourSport.com | Free Shipping and Massive Discounts","Buy Forte Terramax 26"" Front Wheel Online in India at LiveYourSport.com | Free Shipping and Massive Discounts",In Stock,By Product,1,2,3,4,5,6,7,8,http://media.performancebike.com/images/performance/products/1500/50-0105-angle.JPG
Product,,Forte Titan Rear Wheel,Forte,149.99,149.99,89.99,"Precision-engineered road bike wheel that combines aerodynamics, light weight and the strength to handle hard training.",500104,PERFORMANCEBIKEUSA,Bike Parts & Components/Bike Wheels / Wheel Accessories/Forte Titan Rear Wheel,Forte Titan Rear Wheel,Y,100,N,,Get your hands on the Forte Titan Rear Wheel. Buy it Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy the Forte Titan Rear Wheel Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy Forte Titan Rear Wheel Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,In Stock,By Product,1,2,3,4,5,6,7,8,http://media.performancebike.com/images/performance/products/1500/50-0104-NCL-ANGLE.JPG
Product,,Shimano Dura-Ace 9000 C35 Road Bike Wheelset,Shimano,1999.99,1999.99,1699.99,"Designed for everyday riding, training and race-day performance, the Shimano Dura-Ace WH-9000-C35-CL Carbon Wheelset is extremely versatile and uses Shimano's Acceleration wheel concept to improve overall drivetrain efficiency. New ultra-light, 35mm deep carbon-alloy rim lowers inertia while maintaining stiffness and rigidity for enhanced acceleration and speed. Extra wide flange hubs increase lateral rigidity and maximize power transmission of the rear wheel. Shimano bearings with angular bearing cones reduce friction and provide smooth rotation. Digital click bearing adjustment system diffuses quick-release tension, reduces bearing load, provides smoother spinning and increases durability. Cold forged, machined aluminum hub shells with titanium freehub body and oversized A7075 alloy axles keep the weight low. Stainless steel, double butted, bladed, straight-pull spokes are lightweight, aerodynamic and feature OptBal 2:1 spoke lacing for enhanced wheel stiffness and durability. Perfect for all sorts of applications, the Shimano Dura-Ace WH-9000-C35-CL Carbon Wheelset gives a light, snappy and supple ride with plenty of stiffness when it's time to hammer.",502638,PERFORMANCEBIKEUSA,Bike Parts & Components/Bike Wheels / Wheel Accessories/Shimano Dura-Ace 9000 C35 Road Bike Wheelset,Shimano Dura-Ace 9000 C35 Road Bike Wheelset,Y,100,N,,Get your hands on the Shimano Dura-Ace 9000 C35 Road Bike Wheelset. Buy it Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy the Shimano Dura-Ace 9000 C35 Road Bike Wheelset Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy Shimano Dura-Ace 9000 C35 Road Bike Wheelset Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,In Stock,By Product,1,2,3,4,5,6,7,8,http://media.performancebike.com/images/performance/products/1500/50-2638-NCL-PAIR.JPG,http://media.performancebike.com/images/performance/products/1500/50-2638-NCL-ANGLE.JPG,http://media.performancebike.com/images/performance/products/1500/50-2638-NCL-EXTRA.JPG
