sku,category,Description,Color,brand,MRP,productname,imgurl1,Specification,imgurl,Size
,,"<p>Frame :  Fuji A2-SL custom-butted alloy w/ PowerCurve down tube, smooth welds, hydroformed top tube, tapered 1 1/8″ – 1.5″ head tube, BB91 bottom bracket<br>
Fork :  Rockshox XC30 27.5 w/ alloy steerer, Poplock remote lockout, 100mm travel<br>
R D : Shimano Deore XT, M781 SGS Shadow, 10-speed<br>
F D : Shimano Deore, M616, 34.9mm<br>
Shifters : Shimano Deore, M610 Rapid Fire, 10-speed<br>
Crank set : OVAL 420 w/ integrated spindle, 36/22T<br>
Cassette :  OVAL 420 w/ integrated spindle, 36/22T<br>
Brakes –Set : Hayes Dyno Comp, hydraulic disc, 180/160mm rotor<br>
Wheel set : Formula DC-73 front / Formula DC-30 rear, 32H disc hubs, Vera Terra DPD22 rims</p>",,tag,,,,,http://longshine.in/wp-content/uploads/2014/07/2014_FUJI_Tahoe_27-5_1.5_SIDE1-700x460.jpg,
sku,category,Description,Color,brand,MRP,productname,imgurl1,Specification,imgurl,Size
,,"<p>Frame :  Fuji A2-SL custom-butted alloy w/ PowerCurve down tube, smooth welds, hydroformed top tube, tapered 1 1/8″ – 1.5″ head tube, BB91 bottom bracket<br>
Fork :  Rockshox XC30 27.5 w/ alloy steerer, Poplock remote lockout, 100mm travel<br>
R D : Shimano Deore XT, M781 SGS Shadow, 10-speed<br>
F D : Shimano Deore, M616, 34.9mm<br>
Shifters : Shimano Deore, M610 Rapid Fire, 10-speed<br>
Crank set : OVAL 420 w/ integrated spindle, 36/22T<br>
Cassette :  OVAL 420 w/ integrated spindle, 36/22T<br>
Brakes –Set : Hayes Dyno Comp, hydraulic disc, 180/160mm rotor<br>
Wheel set : Formula DC-73 front / Formula DC-30 rear, 32H disc hubs, Vera Terra DPD22 rims</p>",,tag,,  TAHOE 27.5 1.5D,,,http://longshine.in/wp-content/uploads/2014/07/2014_FUJI_Tahoe_27-5_1.5_SIDE1-700x460.jpg,
sku,category,Description,Color,brand,MRP,productname,imgurl1,Specification,imgurl,Size
,,"<p>Frame :  Fuji A2-SL custom-butted alloy w/ PowerCurve down tube, smooth welds, hydroformed top tube, tapered 1 1/8″ – 1.5″ head tube, BB91 bottom bracket<br>
Fork :  Rockshox XC30 27.5 w/ alloy steerer, Poplock remote lockout, 100mm travel<br>
R D : Shimano Deore XT, M781 SGS Shadow, 10-speed<br>
F D : Shimano Deore, M616, 34.9mm<br>
Shifters : Shimano Deore, M610 Rapid Fire, 10-speed<br>
Crank set : OVAL 420 w/ integrated spindle, 36/22T<br>
Cassette :  OVAL 420 w/ integrated spindle, 36/22T<br>
Brakes –Set : Hayes Dyno Comp, hydraulic disc, 180/160mm rotor<br>
Wheel set : Formula DC-73 front / Formula DC-30 rear, 32H disc hubs, Vera Terra DPD22 rims</p>",,"<a href=""http://longshine.in/portfolio_category/fuji/"" rel=""tag"">FUJI</a>",,  TAHOE 27.5 1.5D,,,http://longshine.in/wp-content/uploads/2014/07/2014_FUJI_Tahoe_27-5_1.5_SIDE1-700x460.jpg,
sku,category,Description,Color,brand,MRP,productname,imgurl1,Specification,imgurl,Size
,,"<p>Frame :  Fuji A2-SL custom-butted alloy w/ PowerCurve down tube, smooth welds, hydroformed top tube, tapered 1 1/8″ – 1.5″ head tube, BB91 bottom bracket<br>
Fork :  Rockshox XC30 27.5 w/ alloy steerer, Poplock remote lockout, 100mm travel<br>
R D : Shimano Deore XT, M781 SGS Shadow, 10-speed<br>
F D : Shimano Deore, M616, 34.9mm<br>
Shifters : Shimano Deore, M610 Rapid Fire, 10-speed<br>
Crank set : OVAL 420 w/ integrated spindle, 36/22T<br>
Cassette :  OVAL 420 w/ integrated spindle, 36/22T<br>
Brakes –Set : Hayes Dyno Comp, hydraulic disc, 180/160mm rotor<br>
Wheel set : Formula DC-73 front / Formula DC-30 rear, 32H disc hubs, Vera Terra DPD22 rims</p>",,FUJI,,  TAHOE 27.5 1.5D,,,http://longshine.in/wp-content/uploads/2014/07/2014_FUJI_Tahoe_27-5_1.5_SIDE1-700x460.jpg,
sku,category,Description,Color,brand,MRP,productname,imgurl1,Specification,imgurl,Size
,,"<p>Frame :  Fuji A2-SL custom-butted alloy w/ PowerCurve down tube, smooth welds, hydroformed top tube, tapered 1 1/8″ – 1.5″ head tube, BB91 bottom bracket<br>
Fork :  Rockshox XC30 27.5 w/ alloy steerer, Poplock remote lockout, 100mm travel<br>
R D : Shimano Deore XT, M781 SGS Shadow, 10-speed<br>
F D : Shimano Deore, M616, 34.9mm<br>
Shifters : Shimano Deore, M610 Rapid Fire, 10-speed<br>
Crank set : OVAL 420 w/ integrated spindle, 36/22T<br>
Cassette :  OVAL 420 w/ integrated spindle, 36/22T<br>
Brakes –Set : Hayes Dyno Comp, hydraulic disc, 180/160mm rotor<br>
Wheel set : Formula DC-73 front / Formula DC-30 rear, 32H disc hubs, Vera Terra DPD22 rims</p>",,FUJI,,  TAHOE 27.5 1.5D,,,http://longshine.in/wp-content/uploads/2014/07/2014_FUJI_Tahoe_27-5_1.5_SIDE1-700x460.jpg,
