Category,SKU,Description,Review,SP,MRP,SubCategory,productname,Size,imgurl3,imgurl2,imgurl1,stock
adidas adiPower,[RK103401],"<div align=""center"">
<table style=""border-bottom: white 1pt outset; border-left: white 1pt outset; margin: auto auto auto -13.5pt; width: 371.25pt; border-top: white 1pt outset; border-right: white 1pt outset; mso-cellspacing: .7pt; mso-border-alt: outset white .75pt; mso-padding-alt: 1.5pt 1.5pt 1.5pt 1.5pt"" class=""MsoNormalTable"" border=""1"" cellspacing=""1"" cellpadding=""0"" width=""495"">
    <tbody>
        <tr style=""height: 1.5pt; mso-yfti-irow: 0"">
            <td style=""border-bottom: #6666ff 1pt inset; border-left: #6666ff 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 183.45pt; padding-right: 1.5pt; background: white; height: 1.5pt; border-top: #6666ff 1pt inset; border-right: #6666ff 1pt inset; padding-top: 1.5pt; mso-border-alt: inset #6666FF .75pt"" width=""245"">
            <p style=""text-align: center; margin: 0in 0in 0pt; mso-line-height-alt: 1.5pt"" class=""MsoNormal"" align=""center""><strong><span style=""font-family: Arial; color: black; font-size: 10pt"">Specifications:</span></strong><span style=""color: white""><p></p></span></p>
            </td>
            <td style=""border-bottom: white 1pt inset; border-left: white 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 185.7pt; padding-right: 1.5pt; background: white; height: 1.5pt; border-top: white 1pt inset; border-right: white 1pt inset; padding-top: 1.5pt; mso-border-alt: inset white .75pt"" width=""248"">
            <p style=""margin: 0in 0in 0pt; mso-line-height-alt: 1.5pt"" class=""MsoNormal""><strong style=""mso-bidi-font-weight: normal""><span style=""font-family: Arial; color: blue; font-size: 10pt"">adidas adiPower DuoForce</span></strong></p>
            </td>
        </tr>
        <tr style=""height: 1.5pt; mso-yfti-irow: 1"">
            <td style=""border-bottom: #6666ff 1pt inset; border-left: #6666ff 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 183.45pt; padding-right: 1.5pt; background: #6666ff; height: 1.5pt; border-top: #6666ff 1pt inset; border-right: #6666ff 1pt inset; padding-top: 1.5pt; mso-border-alt: inset #6666FF .75pt"" width=""245"">
            <p style=""text-align: center; margin: 0in 0in 0pt; mso-line-height-alt: 1.5pt"" class=""MsoNormal"" align=""center""><strong><span style=""font-family: Arial; color: white; font-size: 10pt"">Stiffness</span></strong><span style=""color: white""><p></p></span></p>
            </td>
            <td style=""border-bottom: white 1pt inset; border-left: white 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 185.7pt; padding-right: 1.5pt; background: black; height: 1.5pt; border-top: white 1pt inset; border-right: white 1pt inset; padding-top: 1.5pt; mso-border-alt: inset white .75pt"" width=""248"">
            <p style=""margin: 0in 0in 0pt; mso-line-height-alt: 1.5pt"" class=""MsoNormal""><strong><span style=""font-family: Arial; color: lime; font-size: 10pt"">Stiff</span></strong></p>
            </td>
        </tr>
        <tr style=""height: 3pt; mso-yfti-irow: 2"">
            <td style=""border-bottom: #6666ff 1pt inset; border-left: #6666ff 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 183.45pt; padding-right: 1.5pt; background: #6666ff; height: 3pt; border-top: #6666ff 1pt inset; border-right: #6666ff 1pt inset; padding-top: 1.5pt; mso-border-alt: inset #6666FF .75pt"" width=""245"">
            <p style=""text-align: center; mso-line-height-alt: 3.0pt"" align=""center""><strong><span style=""font-family: Arial; color: white; font-size: 10pt"">Frame Shape<p></p></span></strong></p>
            </td>
            <td style=""border-bottom: white 1pt inset; border-left: white 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 185.7pt; padding-right: 1.5pt; background: black; height: 3pt; border-top: white 1pt inset; border-right: white 1pt inset; padding-top: 1.5pt; mso-border-alt: inset white .75pt"" width=""248"">
            <p style=""margin: 0in 0in 0pt; mso-line-height-alt: 3.0pt"" class=""MsoNormal""><strong><span style=""font-family: Arial; color: lime; font-size: 10pt"">Isometric</span></strong><strong><span style=""font-family: Arial; color: lime; font-size: 10pt""><p></p></span></strong></p>
            </td>
        </tr>
        <tr style=""height: 3pt; mso-yfti-irow: 3"">
            <td style=""border-bottom: #6666ff 1pt inset; border-left: #6666ff 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 183.45pt; padding-right: 1.5pt; background: #6666ff; height: 3pt; border-top: #6666ff 1pt inset; border-right: #6666ff 1pt inset; padding-top: 1.5pt; mso-border-alt: inset #6666FF .75pt"" width=""245"">
            <p style=""text-align: center; margin: 0in 0in 0pt; mso-line-height-alt: 3.0pt"" class=""MsoNormal"" align=""center""><strong><span style=""font-family: Arial; color: white; font-size: 10pt"">Frame</span></strong><span style=""color: white""><p></p></span></p>
            </td>
            <td style=""border-bottom: white 1pt inset; border-left: white 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 185.7pt; padding-right: 1.5pt; background: black; height: 3pt; border-top: white 1pt inset; border-right: white 1pt inset; padding-top: 1.5pt; mso-border-alt: inset white .75pt"" width=""248"">
            <p style=""margin: 0in 0in 0pt; mso-line-height-alt: 3.0pt"" class=""MsoNormal""><strong><span style=""font-family: Arial; color: red; font-size: 10pt"">Pure Nano Carbon</span></strong></p>
            <p style=""margin: 0in 0in 0pt; mso-line-height-alt: 3.0pt"" class=""MsoNormal""><strong><span style=""font-family: Arial; color: red; font-size: 10pt"">ZYLON Super Fibre, </span></strong><strong><span style=""font-family: Arial; color: red; font-size: 10pt"">X-TRA Titanium</span></strong></p>
            <p style=""margin: 0in 0in 0pt; mso-line-height-alt: 3.0pt"" class=""MsoNormal""><strong><span style=""font-family: Arial; color: red; font-size: 10pt"">Dual Force Box Frame</span></strong></p>
            <p style=""margin: 0in 0in 0pt; mso-line-height-alt: 3.0pt"" class=""MsoNormal""><strong><span style=""font-family: Arial; color: red; font-size: 10pt"">22 x 21 (78 holes)</span></strong></p>
            </td>
        </tr>
        <tr style=""height: 3pt; mso-yfti-irow: 4"">
            <td style=""border-bottom: #6666ff 1pt inset; border-left: #6666ff 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 183.45pt; padding-right: 1.5pt; background: #6666ff; height: 3pt; border-top: #6666ff 1pt inset; border-right: #6666ff 1pt inset; padding-top: 1.5pt; mso-border-alt: inset #6666FF .75pt"" width=""245"">
            <p style=""text-align: center; mso-line-height-alt: 3.0pt"" align=""center""><strong><span style=""font-family: Arial; color: white; font-size: 10pt"">Shaft</span></strong><span style=""font-family: Arial; color: white; font-size: 10pt""><p></p></span></p>
            </td>
            <td style=""border-bottom: white 1pt inset; border-left: white 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 185.7pt; padding-right: 1.5pt; background: black; height: 3pt; border-top: white 1pt inset; border-right: white 1pt inset; padding-top: 1.5pt; mso-border-alt: inset white .75pt"" width=""248"">
            <p style=""margin: 0in 0in 0pt; mso-line-height-alt: 3.0pt"" class=""MsoNormal""><span><p><span style=""font-family: Arial; color: red; font-size: 10pt""><strong>Pure Nano Carbon</strong></span></p></span></p>
            <p style=""margin: 0in 0in 0pt; mso-line-height-alt: 3.0pt"" class=""MsoNormal""><span><p><span style=""font-family: Arial; color: red; font-size: 10pt""><strong>Straight Shaft 7.0mm</strong></span></p></span></p>
            </td>
        </tr>
        <tr style=""height: 3pt; mso-yfti-irow: 5"">
            <td style=""border-bottom: #6666ff 1pt inset; border-left: #6666ff 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 183.45pt; padding-right: 1.5pt; background: #6666ff; height: 3pt; border-top: #6666ff 1pt inset; border-right: #6666ff 1pt inset; padding-top: 1.5pt; mso-border-alt: inset #6666FF .75pt"" width=""245"">
            <p style=""text-align: center; margin: 0in 0in 0pt; mso-line-height-alt: 3.0pt"" class=""MsoNormal"" align=""center""><strong><span style=""font-family: Arial; color: white; font-size: 10pt"">Weight</span></strong><span style=""color: white""><p></p></span></p>
            </td>
            <td style=""border-bottom: white 1pt inset; border-left: white 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 185.7pt; padding-right: 1.5pt; background: black; height: 3pt; border-top: white 1pt inset; border-right: white 1pt inset; padding-top: 1.5pt; mso-border-alt: inset white .75pt"" width=""248"">
            <p style=""margin: 0in 0in 0pt; mso-line-height-alt: 3.0pt"" class=""MsoNormal""><strong><span style=""font-family: Arial; color: lime; font-size: 10pt"">89 +/- 2g</span></strong></p>
            </td>
        </tr>
        <tr style=""height: 12pt; mso-yfti-irow: 6"">
            <td style=""border-bottom: #6666ff 1pt inset; border-left: #6666ff 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 183.45pt; padding-right: 1.5pt; background: #6666ff; height: 12pt; border-top: #6666ff 1pt inset; border-right: #6666ff 1pt inset; padding-top: 1.5pt; mso-border-alt: inset #6666FF .75pt"" width=""245"">
            <p style=""text-align: center"" align=""center""><strong><span style=""font-family: Arial; color: white; font-size: 9pt"">Total Length (frame tip – handle end)<p></p></span></strong></p>
            </td>
            <td style=""border-bottom: white 1pt inset; border-left: white 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 185.7pt; padding-right: 1.5pt; background: black; height: 12pt; border-top: white 1pt inset; border-right: white 1pt inset; padding-top: 1.5pt; mso-border-alt: inset white .75pt"" width=""248"">
            <p style=""margin: 0in 0in 0pt"" class=""MsoNormal""><strong><span style=""font-family: Arial; color: lime; font-size: 10pt"">675mm</span></strong></p>
            </td>
        </tr>
        <tr style=""height: 12pt; mso-yfti-irow: 7"">
            <td style=""border-bottom: #6666ff 1pt inset; border-left: #6666ff 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 183.45pt; padding-right: 1.5pt; background: #6666ff; height: 12pt; border-top: #6666ff 1pt inset; border-right: #6666ff 1pt inset; padding-top: 1.5pt; mso-border-alt: inset #6666FF .75pt"" width=""245"">
            <p style=""text-align: center"" align=""center""><strong><span style=""font-family: Arial; color: white; font-size: 10pt"">Grip Size</span></strong><span style=""font-family: Arial; color: white; font-size: 10pt""><p></p></span></p>
            </td>
            <td style=""border-bottom: white 1pt inset; border-left: white 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 185.7pt; padding-right: 1.5pt; background: black; height: 12pt; border-top: white 1pt inset; border-right: white 1pt inset; padding-top: 1.5pt; mso-border-alt: inset white .75pt"" width=""248"">
            <p style=""margin: 0in 0in 0pt"" class=""MsoNormal""><strong><span style=""font-family: Arial; color: lime; font-size: 10pt"">Grip 5 (G5)</span></strong></p>
            </td>
        </tr>
        <tr style=""height: 6pt; mso-yfti-irow: 8"">
            <td style=""border-bottom: #6666ff 1pt inset; border-left: #6666ff 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 183.45pt; padding-right: 1.5pt; background: #6666ff; height: 6pt; border-top: #6666ff 1pt inset; border-right: #6666ff 1pt inset; padding-top: 1.5pt; mso-border-alt: inset #6666FF .75pt"" rowspan=""2"" width=""245"">
            <p style=""text-align: center; mso-line-height-alt: 6.0pt"" align=""center""><strong><span style=""font-family: Arial; color: white; font-size: 10pt"">Recommended String Tension <p></p></span></strong></p>
            </td>
            <td style=""border-bottom: white 1pt inset; border-left: white 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 185.7pt; padding-right: 1.5pt; background: black; height: 6pt; border-top: white 1pt inset; border-right: white 1pt inset; padding-top: 1.5pt; mso-border-alt: inset white .75pt"" width=""248"">
            <p style=""margin: 0in 0in 0pt; mso-line-height-alt: 6.0pt"" class=""MsoNormal""><strong><span style=""font-family: Arial; color: lime; font-size: 10pt"">Main 20-25 lbs</span></strong></p>
            </td>
        </tr>
        <tr style=""height: 6pt; mso-yfti-irow: 9"">
            <td style=""border-bottom: white 1pt inset; border-left: white 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 185.7pt; padding-right: 1.5pt; background: black; height: 6pt; border-top: white 1pt inset; border-right: white 1pt inset; padding-top: 1.5pt; mso-border-alt: inset white .75pt"" width=""248"">
            <p style=""margin: 0in 0in 0pt; mso-line-height-alt: 6.0pt"" class=""MsoNormal""><strong><span style=""font-family: Arial; color: lime; font-size: 10pt"">Cross 22-27 lbs</span></strong></p>
            </td>
        </tr>
        <tr style=""height: 12pt; mso-yfti-irow: 10; mso-yfti-lastrow: yes"">
            <td style=""border-bottom: #6666ff 1pt inset; border-left: #6666ff 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 183.45pt; padding-right: 1.5pt; background: #6666ff; height: 12pt; border-top: #6666ff 1pt inset; border-right: #6666ff 1pt inset; padding-top: 1.5pt; mso-border-alt: inset #6666FF .75pt"" width=""245"">
            <p style=""text-align: center"" align=""center""><strong><span style=""font-family: Arial; color: white; font-size: 10pt"">Balance Point from Grip End</span></strong><span style=""font-family: Arial; color: white; font-size: 10pt""><p></p></span></p>
            </td>
            <td style=""border-bottom: white 1pt inset; border-left: white 1pt inset; padding-bottom: 1.5pt; padding-left: 1.5pt; width: 185.7pt; padding-right: 1.5pt; background: black; height: 12pt; border-top: white 1pt inset; border-right: white 1pt inset; padding-top: 1.5pt; mso-border-alt: inset white .75pt"" width=""248"">
            <p style=""margin: 0in 0in 0pt"" class=""MsoNormal""><strong><span style=""font-family: Arial; color: lime; font-size: 10pt"">283 +/- 3mm (Even Balance)</span></strong></p>
            <p style=""margin: 0in 0in 0pt"" class=""MsoNormal""><strong><span style=""font-family: Arial; color: lime; font-size: 10pt"">For Doubles (Speed &amp; Smash)</span></strong></p>
            </td>
        </tr>
    </tbody>
</table>
</div>,<div align=""center""><a href=""http://www.mybadmintonstore.com/shop/product_reviews_info.php?products_id=1660&amp;reviews_id=228""><img src=""images/AdiPower_DuoforceCrop.jpg"" border=""0"" alt=""adidas adiPower DuoForce"" title="" adidas adiPower DuoForce "" width=""175"" height=""131.25""></a></div>,<div align=""center""><img src=""images/stars_5.gif"" border=""0"" alt=""5 of 5 Stars!"" title="" 5 of 5 Stars! "" width=""59"" height=""11""></div>",,,"adidas adiPower DuoForce,US$195.00,
            ,            ",,adidas adiPower DuoForce,,images/AdiPower_DuoforceCrop.jpg,"/shop/images/AdiPower_DuoforceFullR35.jpg,/shop/images/AdiPower_DuoforceR80.jpg","/shop/images/AdiPower_DuoforceFullR35.jpg,/shop/images/AdiPower_DuoforceR80.jpg",
