Item Type,Product ID,Product Name,Brand Name,Price,Retail Price,Sale Price,Product Description,Product Code/SKU,Bin Picking Number,Category,Option Set,Product Availability,Current Stock Level,Free Shipping,Sort Order,Meta Description,Page Title,Product Image Description - 1,Product Image Is Thumbnail - 1,Track Inventory,Product Image Sort - 1,Product Image Sort - 2,Product Image Sort - 3,Product Image Sort - 4,Product Image Sort - 5,Product Image Sort - 6,Product Image Sort - 7,Product Image Sort - 8,Product Image File - 1,Product Image File - 2,Product Image File - 3,Product Image File - 4,Product Image File - 5 ,Product Image File - 6,Product Image File - 7,Product Image File - 8
Product,,LEW Synthetic Leather Punching Bag Filled with Free Gloves,Lew,"5,999","5,999","2,975","<div class=""spec-body"">
		<ul class=""dtls-list clear"">
			<li class=""col-xs-12 dtls-li"">
					Training for the game of life</li>
			<li class=""col-xs-12 dtls-li"">
					Brand: LEW</li>
			<li class=""col-xs-12 dtls-li"">
					 Sport: Boxing</li>
			<li class=""col-xs-12 dtls-li"">
					 Product Type: Punching Bag</li>
			<li class=""col-xs-12 dtls-li"">
					 Filled with canvas cloth</li>
			<li class=""col-xs-12 dtls-li"">
					 Weight: 25 kgs(approx.)</li>
			<li class=""col-xs-12 dtls-li"">
					 Length: 4'(ft.)</li>
			<li class=""col-xs-12 dtls-li"">
					 Width: 18</li>
			<li class=""col-xs-12 dtls-li"">
					 Improves physical strength, aerobic fitness &amp; certain punching techniques</li>
			<li class=""col-xs-12 dtls-li"">
					 Resistant to wear &amp; tear</li>
			<li class=""col-xs-12 dtls-li"">
					 Hydraulically filled foam inners</li>
			<li class=""col-xs-12 dtls-li"">
					 Hanging chain is included in the package</li>
			<li class=""col-xs-12 dtls-li"">
					 Warranty: 3 months warranty on manufacturing defects</li>
			<li class=""col-xs-12 dtls-li"" id=""highlightSupc"">
					SUPC: SDL039169770</li>
			</ul>
	</div><div class=""spec-body"" itemprop=""description"">
		<div class=""detailssubbox"">
		     <table width=""100%"" border=""0"" cellspacing=""0"" cellpadding=""0"">
     </table></div>
	</div>",SDL039169770SNAPDEAL,SNAPDEAL,,LEW Synthetic Leather Punching Bag Filled with Free Gloves,Y,100,N,,Get your hands on the LEW Synthetic Leather Punching Bag Filled with Free Gloves. Buy it Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy the LEW Synthetic Leather Punching Bag Filled with Free Gloves Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy LEW Synthetic Leather Punching Bag Filled with Free Gloves Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8
Product,,Ring Fight Pink  Hand Wrap (1 Pair),Ring Fight,800,800,189,"<div class=""spec-body"">
		<ul class=""dtls-list clear"">
			<li class=""col-xs-12 dtls-li"">
					Brand : Ring Fight</li>
			<li class=""col-xs-12 dtls-li"">
					 Product Type : Hand Wrap</li>
			<li class=""col-xs-12 dtls-li"">
					 Size : 180 Inches</li>
			<li class=""col-xs-12 dtls-li"">
					 Features : Maintain the alignment of the joints</li>
			<li class=""col-xs-12 dtls-li"">
					It is used to protect the hand and wrist against injuries induced by punching</li>
			<li class=""col-xs-12 dtls-li"">
					It is adjustable, long lasting and comes with velcro strap</li>
			<li class=""col-xs-12 dtls-li"" id=""highlightSupc"">
					SUPC: SDL907822277</li>
			</ul>
	</div><div class=""spec-body"">
		<div itemprop=""description"" class=""detailssubbox"">
			<p>
	Ring Fight offers this hand wrap to protect the hand and wrist against injuries induced by punching. Made of 100 percent cotton it is durable and comfortable to wear. It is adjustable and long lasting, comes with hook and loop Velcro protection.</p>
</div>
	</div>",SDL907822277SNAPDEAL,SNAPDEAL,,Ring Fight Pink  Hand Wrap (1 Pair),Y,100,N,,Get your hands on the Ring Fight Pink  Hand Wrap (1 Pair). Buy it Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy the Ring Fight Pink  Hand Wrap (1 Pair) Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Buy Ring Fight Pink  Hand Wrap (1 Pair) Online in India at LiveYourSport.com | Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://n4.sdlcdn.com/imgs/a/3/v/Ring-Fight-Pink-138-Inch-SDL907822277-2-76452.jpg,http://n4.sdlcdn.com/imgs/a/3/v/Ring-Fight-Pink-138-Inch-SDL907822277-3-18f3e.jpg
