http://www.dickssportinggoods.com/family/index.jsp?categoryId=12927084&fg=Brand&ff=Brand&fv=86%2FAdidas&fd=Adidas++++&fg=Brand&ff=Brand&fv=1039298%2FCALIA+by+Carrie+Underwood&fd=CALIA+by+Carrie+Underwood&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&fg=Brand&ff=Brand&fv=649%2FBrooks&fd=Brooks&fg=Brand&ff=Brand&fv=1039%2FNike&fd=Nike&,Apparel/Accessories/Headbands/Women's Headbands; Racket Sports/Squash/Accessories/Women's Headbands;Racket Sports/Tennis/Women's Headbands;Run & Cycle/Running/Accessories/Women's Headbands,1
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4414765&bc=CatGroup_SoccerApparel_R3_C1_AdultGoalkeeperGloves,Team Sports/Football/Gloves,3
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4414740&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&fg=Brand&ff=Brand&fv=86%2FAdidas&fd=Adidas++++&cp=4413887.4414021,Team Sports/Football/Shin Guards,3
http://www.dickssportinggoods.com/family/index.jsp?categoryId=13289352&fg=Brand&ff=Brand&fv=1039%2FNike&fd=Nike&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&,Apparel/Accessories/Wristbands; Racket Sports/Squash/Accessories;Racket Sports/Tennis/Accessories;Run & Cycle/Running/Accessories,1
http://www.dickssportinggoods.com/family/index.jsp?categoryId=38922546&bc=CatGroup_WeightLiftingAccessories_R1_C4_LiftingStraps,Fitness/Fitness Accessories/Straps,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12450754&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&fg=Brand&ff=Brand&fv=86%2FAdidas&fd=Adidas++++&fg=Brand&ff=Brand&fv=1039%2FNike&fd=Nike&,Other Sports/More Sports/Baseball/Men's Batting Gloves,3
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12927085&fg=Brand&ff=Brand&fv=1013201%2FPearl+Izumi&fd=Pearl+Izumi++&fg=Brand&ff=Brand&fv=94525%2FNishiki&fd=Nishiki&fg=Brand&ff=Brand&fv=1036971%2FLouis+Garneau&fd=Louis+Garneau&,Run & Cycle/Cycling Gear/Gloves; Apparel/Accessories/Gloves,1
http://www.dickssportinggoods.com/family/index.jsp?categoryId=34426956&fg=Brand&ff=Brand&fv=2674%2FMcDavid&fd=McDavid++&fg=Brand&ff=Brand&fv=95458%2FShock+Doctor&fd=Shock+Doctor&,Apparel/Compression Gear/Recovery Compression;Fitness/Fitness Accessories/Rehabs and Injuries/Recovery Compression Gear,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12975196&fg=Brand&ff=Brand&fv=1027694%2F2XU&fd=2XU&fg=Brand&ff=Brand&fv=1029988%2FCEP&fd=CEP&fg=Brand&ff=Brand&fv=1022734%2FSKINS&fd=SKINS&fg=Brand&ff=Brand&fv=1012830%2FCW-X&fd=CW-X&,Apparel/Accessories/Socks/Women's Compression Socks; Apparel/Compression Gear/Socks/Women's Compression Socks; Shoes/Accessories/Socks/Women's Compression Socks,1
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4418227&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&,Shoes/Women's Shoes/Basketball Shoes;Team Sports/Basketball/Basketball Shoes/Women's Shoes,4
http://www.dickssportinggoods.com/family/index.jsp?ab=TopNav_Exercise_FitnessAccessories_ResistanceBands&categoryId=4417803&cp=4413986.4417719,Fitness/Fitness Accessories/Resistance Bands,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4414366&bc=CatGroup_PlayerAccessories_R2_C2_AnkleFootBracesSupport,Fitness/Fitness Accessories/Rehabs and Injuries/Ankle & Foot Braces,3
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4418453&fg=Brand&ff=Brand&fv=1019850%2FJordan&fd=Jordan&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&,Shoes/Junior Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes/Junior,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4417997&fg=Brand&ff=Brand&fv=1019850%2FJordan&fd=Jordan&fg=Brand&ff=Brand&fv=1020552%2FAND1&fd=AND1++&fg=Brand&ff=Brand&fv=1022433%2FEktio&fd=Ektio&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&&page=1,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes/Men's Shoes,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4417997&fg=Brand&ff=Brand&fv=1019850%2FJordan&fd=Jordan&fg=Brand&ff=Brand&fv=1020552%2FAND1&fd=AND1++&fg=Brand&ff=Brand&fv=1022433%2FEktio&fd=Ektio&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&&page=2,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes/Men's Shoes,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=33085756&bc=CatGroup_Rollers_R2_C2_KinesiologyTape,Fitness/Fitness Accessories/Rehabs and Injuries/Kinesiology Tape,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12791657&bc=CatGroup_CupsAthleticSupporters_R1_C2_Cups,Team Sports/Cricket/Jock Straps ; Other Sports/Adventure and Outdoor/Horse Riding/Jock Straps,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12791660&bc=CatGroup_CupsAthleticSupporters_R1_C1_JocksSupportersBriefs,Team Sports/Cricket/Jock Straps ; Other Sports/Adventure and Outdoor/Horse Riding/Jock Straps,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4418446&bc=CatGroup_BaseballSoftballCleats_R1_C3_YouthCleats&page=1,Other Sports/More Sports/Baseball/Cleats;Shoes/Junior Shoes/Cleats,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4414343&fg=Price&ff=StorePrice&fv=00000000~-~00002000&fd=under+%2420.00&&page=1,Other Sports/More Sports/Baseball/Baseballs,3
http://www.dickssportinggoods.com/family/index.jsp?categoryId=24581446&bc=CatGroup_BoxingWrestlingShoes_R1_C1_BoxingShoes,Other Sports/Boxing/Boxing Shoes; Shoes/Men's Shoes/Boxing Shoes,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4417851&bc=CatGroup_BoxingMMAGear_R2_C4_WomensBoxingMMA,Other Sports/Boxing/Gloves/Women's Boxing Gloves,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4417847&bc=CatGroup_BoxingMMAGear_R1_C2_BoxingGlovesMitts&page=1,Other Sports/Boxing/Gloves/Men's Boxing Gloves,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12906234&fg=Price+Range&ff=StorePrice&fv=00000000~-~00002500&fd=under+%2425.00&fg=Price+Range&ff=StorePrice&fv=00002500~-~00005000&fd=%2425.00+-+%2450.00&,Other Sports/More Sports/Kickboxing,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4415751&bc=CatGroup_FieldHockeyGearEquipment_R2_C3_Gloves,Team Sports/Hockey/Gloves,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4417848&bc=CatGroup_BoxingMMAGear_R1_C3_BoxingHandwraps,Other Sports/More Sports/Kickboxing/Handwraps; Other Sports/Boxing/Protective Gear/Handwraps,3
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4415754&bc=CatGroup_FieldHockeyGearEquipment_R1_C4_GogglesFaceHeadProtection,Team Sports/Hockey/Protective Gear/Goggles & Face Protection,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4415757&bc=CatGroup_FieldHockeyGearEquipment_R1_C3_ShinGuards,Team Sports/Hockey/Protective Gear/Shin Guards,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4415788&bc=CatGroup_RugbyGear_R1_C3_ProtectiveEquipment,Other Sports/More Sports/Rugby/Protective Gear,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=15232546&bc=CatGroup_WrestlingShoes_R1_C1_Mens,Shoes/Men's Shoes/Wrestling Shoes,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4415785&bc=CatGroup_RugbyGear_R1_C1_Balls,Other Sports/More Sports/Rugby/Balls,4
http://www.dickssportinggoods.com/family/index.jsp;jsessionid=52LfVbHfVf3HV0ZHh17QV2SQ2wyLp88vr1V6zGQv07htBHyw7K7C!504962195?ab=TopNav_Footwear_MensFootwear_HikingBoots&categoryId=49608866&cp=4413987.4417989&page=1,Other Sports/Hiking and Mountaineering/Hiking Shoes/Men's Shoes; Shoes/Men's Shoes/Hiking Shoes,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12791658&fg=Brand&ff=Brand&fv=95458%2FShock+Doctor&fd=Shock+Doctor&,Apparel/Compression Gear/Compression Shorts/Men's Compression Shorts ;Apparel/Men's Bottoms/Compression/Shorts;Team Sports/Cricket/Jock Straps ; Other Sports/Adventure and Outdoor/Horse Riding/Jock Straps,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=31151936&bc=CatGroup_CupsAthleticSupporters_R1_C4_BriefsSupporterswoCups,Team Sports/Cricket/Jock Straps ; Other Sports/Adventure and Outdoor/Horse Riding/Jock Straps,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=11585596&bc=CatGroup_BasketballApparel_R2_C4_PaddedProtection,Team Sports/Basketball/Sleeves and Pads; Other Sports/More Sports/Rugby/Padded Protection,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4418249&bc=CatGroup_BasketballApparel_R2_C3_ArmShooterSleeves,Team Sports/Basketball/Sleeves and Pads; Other Sports/More Sports/Rugby/Padded Protection,2
http://www.dickssportinggoods.com/family/index.jsp;jsessionid=52LfVbHfVf3HV0ZHh17QV2SQ2wyLp88vr1V6zGQv07htBHyw7K7C!504962195?ab=TopNav_Footwear_MensFootwear_BootsOutdoor&categoryId=52416826&cp=4413987.4417989&page=1,Other Sports/Hiking and Mountaineering/Hiking Shoes/Men's Shoes; Shoes/Men's Shoes/Hiking Shoes,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=45465946&fg=Brand&ff=Brand&fv=1027694%2F2XU&fd=2XU&fg=Brand&ff=Brand&fv=1039%2FNike&fd=Nike&,Apparel/Compression Gear/Calf and Leg Compression;Racket Sports/Squash/Accessories/Calf Compression & Leg Sleeves; Team Sports/Basketball/Sleeves and Pads/Calf Compression & Leg Sleeves; Run & Cycle/Running/Calf Compression & Leg Sleeves,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=22374356&bc=CatGroup_BattingGloves_R1_C4_SpecialtyInnerGloves,Other Sports/More Sports/Baseball/Inner Gloves; Team Sports/Cricket/Gloves/Inner Gloves,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=37964636&bc=CatGroup_BasketballApparel_R2_C2_Hats,Team Sports/Basketball/Accessories,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=19950156&fg=Gender&ff=PAD&fv=DSG_Gender%2FMen%27s&fd=Men%27s&,Apparel/Accessories/Socks/Men's Compression Socks;Apparel/Compression Gear/Compression Socks/Men's Compression Socks;Shoes/Accessories/Socks/Men's Compression Socks,2
http://www.dickssportinggoods.com/family/index.jsp;jsessionid=52LfVbHfVf3HV0ZHh17QV2SQ2wyLp88vr1V6zGQv07htBHyw7K7C!504962195?ab=TopNav_Footwear_WomensFootwear_BootsOutdoor&categoryId=52416836&cp=4413987.4417990&page=1,Other Sports/Hiking and Mountaineering/Hiking Shoes/Women's Shoes; Shoes/Women's Shoes/Hiking Shoes,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=19950156&fg=Gender&ff=PAD&fv=DSG_Gender%2FWomen%27s&fd=Women%27s&,Apparel/Accessories/Socks/Women's Compression Socks;Apparel/Compression Gear/Compression Socks/Women's Compression Socks;Shoes/Accessories/Socks/Women's Compression Socks,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12450756&bc=CatGroup_BattingGloves_R1_C3_YouthTBallBattingGloves&page=1,Other Sports/More Sports/Baseball/Youth Batting Gloves,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4414166&fg=Brand&ff=Brand&fv=86%2FAdidas&fd=Adidas++++&fg=Brand&ff=Brand&fv=649%2FBrooks&fd=Brooks&fg=Brand&ff=Brand&fv=1036972%2FCalvin+Klein+Performance&fd=Calvin+Klein+Performance&fg=Brand&ff=Brand&fv=2764%2FMizuno&fd=Mizuno&fg=Brand&ff=Brand&fv=1019850%2FJordan&fd=Jordan&fg=Brand&ff=Brand&fv=1039%2FNike&fd=Nike&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&fg=Brand&ff=Brand&fv=1022734%2FSKINS&fd=SKINS&,Apparel/Men's Tops/Tanks,2
http://www.dickssportinggoods.com/family/index.jsp?fd=Adidas++++&fd=Nike&fd=Under+Armour++&categoryId=4418296&ff=Brand&ff=Brand&ff=Brand&fg=Brand&fg=Brand&fg=Brand&fv=86%2FAdidas&fv=1039%2FNike&fv=15354%2FUnder+Armour&ppp=144,Apparel/Men's Tops/Golf Shirts; Other Sports/Golf/Apparels/Golf Shirts,2
http://www.dickssportinggoods.com/family/index.jsp?fd=Under+Armour++&fd=Jordan&categoryId=13247831&ff=Brand&ff=Brand&fv=15354%2FUnder+Armour&fv=1019850%2FJordan&fg=Brand&fg=Brand&cp=4413874.4413878&view=all,Apparel/Men's Tops/Graphic Tees,2
http://www.dickssportinggoods.com/family/index.jsp?fd=Under+Armour++&fd=Jordan&fd=Patagonia&fd=The+North+Face+&categoryId=4414001&ff=Brand&ff=Brand&ff=Brand&ff=Brand&fv=15354%2FUnder+Armour&fv=1019850%2FJordan&fv=90653%2FPatagonia&fv=2960%2FThe+North+Face&fg=Brand&fg=Brand&fg=Brand&fg=Brand&cp=4413874.4413878&view=all,Apparel/Men's Tops/Hoodies and Sweatshirts,2
http://www.dickssportinggoods.com/family/index.jsp?fd=Under+Armour++&fd=Nike&fd=Calvin+Klein+Performance&categoryId=4414185&ff=Brand&ff=Brand&ff=Brand&fv=15354%2FUnder+Armour&fv=1039%2FNike&fv=1036972%2FCalvin+Klein+Performance&fg=Brand&fg=Brand&fg=Brand&view=all,Apparel/Men's Bottoms/Running Shorts,2
http://www.dickssportinggoods.com/family/index.jsp?fd=Under+Armour++&fd=Jordan&categoryId=4414164&ff=Brand&ff=Brand&fg=Brand&fg=Brand&fv=15354%2FUnder+Armour&fv=1019850%2FJordan&ppp=96,Apparel/Men's Tops/Short Sleeve T Shirts,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4414176&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&,Apparel/Men's Bottoms/Basketball Shorts;Team Sports/Basketball/Apparels/Basketball Shorts,2
http://www.dickssportinggoods.com/family/index.jsp?fd=Under+Armour++&fd=Nike&fd=Jordan&fd=SKINS&categoryId=4414162&ff=Brand&ff=Brand&ff=Brand&ff=Brand&fg=Brand&fg=Brand&fg=Brand&fg=Brand&fv=15354%2FUnder+Armour&fv=1039%2FNike&fv=1019850%2FJordan&fv=1022734%2FSKINS&view=all,Apparel/Men's Tops/Compression Shirts; Apparel/Compression Gear/Compression Shirts/Men's Compression Shirts,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4414116&fg=Brand&ff=Brand&fv=2674%2FMcDavid&fd=McDavid++&fg=Brand&ff=Brand&fv=1027694%2F2XU&fd=2XU&fg=Brand&ff=Brand&fv=1019850%2FJordan&fd=Jordan&fg=Brand&ff=Brand&fv=1022734%2FSKINS&fd=SKINS&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&fg=Brand&ff=Brand&fv=1039%2FNike&fd=Nike&,Apparel/Men's Bottoms/Compression/Shorts;Apparel/Compression Gear/Compression Shorts/Men's Compression Shorts,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4414009&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&fg=Brand&ff=Brand&fv=90653%2FPatagonia&fd=Patagonia&fg=Brand&ff=Brand&fv=2960%2FThe+North+Face&fd=The+North+Face+&,Apparel/Men's Tops/Compression Shirts; Apparel/Compression Gear/Compression Shirts/Men's Compression Shirts,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=11455362&bc=CatGroup_CamerasAccessories_R1_C1_ActionCamerasAccessories,Run & Cycle/Electronics/Action Cameras & Accessories; Other Sports/Hiking and Mountaineering/Action Cameras & Accessories,3
http://www.dickssportinggoods.com/family/index.jsp?bc=CatGroup_CamerasAccessories_R1_C1_ActionCamerasAccessories&categoryId=11455362&page=2,Run & Cycle/Electronics/Action Cameras & Accessories; Other Sports/Hiking and Mountaineering/Action Cameras & Accessories,3
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12181222&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&fg=Brand&ff=Brand&fv=1039%2FNike&fd=Nike&,Apparel/Men's Tops/Compression Shirts; Apparel/Compression Gear/Cold Weather Compression/Men's Cold Weather Compression Shirts,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=13278044&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&fg=Brand&ff=Brand&fv=1039%2FNike&fd=Nike&,Apparel/Accessories/Hats,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12253724&bc=CatGroup_MensAccessories_R3_C4_FaceMasksBalaclava,Apparel/Accessories/Masks;Run & Cycle/Running/Accessories/Mask and Balaclavas; Run & Cycle/Cycling/Mask and Balaclavas,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12019868&fg=Brand&ff=Brand&fv=2960%2FThe+North+Face&fd=The+North+Face+&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&,Apparel/Men's Tops/Coats and Vests;Other Sports/Hiking and Mountaineering/Apparels,4
http://www.dickssportinggoods.com/family/index.jsp?categoryId=13247838&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&fg=Brand&ff=Brand&fv=1039%2FNike&fd=Nike&,Apparel/Women's Tops/Graphic Tees,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12112591&fg=Brand&ff=Brand&fv=1027694%2F2XU&fd=2XU&fg=Brand&ff=Brand&fv=1012830%2FCW-X&fd=CW-X&fg=Brand&ff=Brand&fv=1036972%2FCalvin+Klein+Performance&fd=Calvin+Klein+Performance&fg=Brand&ff=Brand&fv=1019850%2FJordan&fd=Jordan&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&fg=Brand&ff=Brand&fv=1039%2FNike&fd=Nike&fg=Brand&ff=Brand&fv=1022734%2FSKINS&fd=SKINS&,Apparel/Men's Bottoms/Compression/Pants;Apparel/Compression Gear/Compression Pants/Men's Compression Pants,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=32380766&fg=Brand&ff=Brand&fv=1039%2FNike&fd=Nike&fg=Brand&ff=Brand&fv=1039298%2FCALIA+by+Carrie+Underwood&fd=CALIA+by+Carrie+Underwood&,Apparel/Women's Tops/Sports Bras and Bra Tanks/Bra Tanks,2
http://www.dickssportinggoods.com/family/index.jsp?categoryId=11968580&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&fg=Brand&ff=Brand&fv=1039298%2FCALIA+by+Carrie+Underwood&fd=CALIA+by+Carrie+Underwood&fg=Brand&ff=Brand&fv=1039%2FNike&fd=Nike&,Apparel/Women's Tops/Long Sleeve Shirts,2
