http://www.dickssportinggoods.com/family/index.jsp?categoryId=34249706&bc=CatGroup_SoccerApparel_R4_C3_SlidingShorts,Team Sports/Football/Football Training/Sliding Shorts,3,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=38922516&fg=Length&ff=PAD&fv=DSG_Roller_Length%2FCompact+%28Up+to+18+Inches%29&fd=Compact+%28Up+to+18+Inches%29&,Fitness/Fitness Accessories/Rehabs and Injuries/Foam Rollers,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=13158097&fg=Pack+Size&ff=PAD&fv=DSG_Sock_Pack_Size%2F4+Pack&fd=4+Pack&fg=Pack+Size&ff=PAD&fv=DSG_Sock_Pack_Size%2F5+Pack&fd=5+Pack&fg=Pack+Size&ff=PAD&fv=DSG_Sock_Pack_Size%2F6+Pack&fd=6+Pack&fg=Gender&ff=PAD&fv=DSG_Gender%2FMen%27s&fd=Men%27s&,Apparel/Accessories/Socks/Men's Socks;Shoes/Accessories/Socks/Men's Socks,1,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=19950156&fg=Gender&ff=PAD&fv=DSG_Gender%2FUnisex&fd=Unisex&,Apparel/Accessories/Socks/Women's Socks;Apparel/Accessories/Socks/Men's Socks;Apparel/Compression Gear/Compression Socks/Women's Socks;Shoes/Accessories/Socks/Women's Socks;Apparel/Compression Gear/Compression Socks;Shoes/Accessories/Socks/Men's Socks,1,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12927084&bc=CatGroup_FieldHockeyGearEquipment_R5_C3_Headbands&page=1,Apparel/Accessories/Headbands/Women's Headbands; Racket Sports/Squash/Accessories/Women's Headbands;Racket Sports/Tennis/Women's Headbands;Run & Cycle/Running/Accessories/Women's Headbands,1,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12927084&bc=CatGroup_FieldHockeyGearEquipment_R5_C3_Headbands&page=2,Apparel/Accessories/Headbands/Women's Headbands; Racket Sports/Squash/Accessories/Women's Headbands;Racket Sports/Tennis/Women's Headbands;Run & Cycle/Running/Accessories/Women's Headbands,1,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12927084&bc=CatGroup_FieldHockeyGearEquipment_R5_C3_Headbands&page=3,Apparel/Accessories/Headbands/Women's Headbands; Racket Sports/Squash/Accessories/Women's Headbands;Racket Sports/Tennis/Women's Headbands;Run & Cycle/Running/Accessories/Women's Headbands,1,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4414765&bc=CatGroup_SoccerApparel_R3_C1_AdultGoalkeeperGloves,Team Sports/Football/Gloves,3,
http://www.dickssportinggoods.com/family/index.jsp;jsessionid=52LfVbHfVf3HV0ZHh17QV2SQ2wyLp88vr1V6zGQv07htBHyw7K7C!504962195?ab=TopNav_TeamSports_Soccer_ShinGuards&categoryId=4414740&cp=4413887.4414021&page=1,Team Sports/Football/Shin Guards,3,
http://www.dickssportinggoods.com/family/index.jsp;jsessionid=52LfVbHfVf3HV0ZHh17QV2SQ2wyLp88vr1V6zGQv07htBHyw7K7C!504962195?ab=TopNav_TeamSports_Soccer_ShinGuards&categoryId=4414740&cp=4413887.4414021&page=2,Team Sports/Football/Shin Guards,3,
http://www.dickssportinggoods.com/family/index.jsp;jsessionid=52LfVbHfVf3HV0ZHh17QV2SQ2wyLp88vr1V6zGQv07htBHyw7K7C!504962195?ab=TopNav_TeamSports_Soccer_ShinGuards&categoryId=4414740&cp=4413887.4414021&page=3,Team Sports/Football/Shin Guards,3,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=13289352&bc=CatGroup_MensAccessories_R2_C4_Wristbands,Apparel/Accessories/Wristbands; Racket Sports/Squash/Accessories;Racket Sports/Tennis/Accessories;Run & Cycle/Running/Accessories,1,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=38922546&bc=CatGroup_WeightLiftingAccessories_R1_C4_LiftingStraps,Fitness/Fitness Accessories/Straps,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12450754&bc=CatGroup_BattingGloves_R1_C1_MensBattingGloves&page=1,Other Sports/More Sports/Baseball/Men's Batting Gloves,3,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12450754&bc=CatGroup_BattingGloves_R1_C1_MensBattingGloves&page=2,Other Sports/More Sports/Baseball/Men's Batting Gloves,3,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12927085&bc=CatGroup_CyclingClothingFootwear_R1_C3_CyclingGloves,Run & Cycle/Cycling Gear/Gloves; Apparel/Accessories/Gloves,1,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=34426956&bc=CatGroup_Rollers_R1_C3_RecoveryCompression,Apparel/Compression Gear/Recovery Compression;Fitness/Fitness Accessories/Rehabs and Injuries/Recovery Compression Gear,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12975196&bc=CatGroup_WomensCompressionBaselayers_R2_C2_SocksSleeves,Apparel/Accessories/Socks/Women's Compression Socks; Apparel/Compression Gear/Socks/Women's Compression Socks; Shoes/Accessories/Socks/Women's Compression Socks,1,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4418227&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&,Shoes/Women's Shoes/Basketball Shoes;Team Sports/Basketball/Basketball Shoes/Women's Shoes,4,
http://www.dickssportinggoods.com/family/index.jsp?ab=TopNav_Exercise_FitnessAccessories_ResistanceBands&categoryId=4417803&cp=4413986.4417719,Fitness/Fitness Accessories/Resistance Bands,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4414366&bc=CatGroup_PlayerAccessories_R2_C2_AnkleFootBracesSupport,Fitness/Fitness Accessories/Rehabs and Injuries/Ankle & Foot Braces,3,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4418453&fg=Brand&ff=Brand&fv=1019850%2FJordan&fd=Jordan&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&,Shoes/Junior Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes/Junior,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4417997&fg=Brand&ff=Brand&fv=1019850%2FJordan&fd=Jordan&fg=Brand&ff=Brand&fv=1020552%2FAND1&fd=AND1++&fg=Brand&ff=Brand&fv=1022433%2FEktio&fd=Ektio&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&&page=1,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes/Men's Shoes,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4417997&fg=Brand&ff=Brand&fv=1019850%2FJordan&fd=Jordan&fg=Brand&ff=Brand&fv=1020552%2FAND1&fd=AND1++&fg=Brand&ff=Brand&fv=1022433%2FEktio&fd=Ektio&fg=Brand&ff=Brand&fv=15354%2FUnder+Armour&fd=Under+Armour++&&page=2,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes/Men's Shoes,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=33085756&bc=CatGroup_Rollers_R2_C2_KinesiologyTape,Fitness/Fitness Accessories/Rehabs and Injuries/Kinesiology Tape,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4418160&bc=CatGroup_BaseballSoftballCleats_R1_C2_WomensCleats&page=1,Other Sports/More Sports/Baseball/Cleats;Shoes/Men's Shoes/Cleats,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4418160&bc=CatGroup_BaseballSoftballCleats_R1_C2_WomensCleats&page=2,Other Sports/More Sports/Baseball/Cleats;Shoes/Men's Shoes/Cleats,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4418006&bc=CatGroup_BaseballSoftballCleats_R1_C1_MensCleats&page=1,Other Sports/More Sports/Baseball/Cleats;Shoes/Men's Shoes/Cleats,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4418006&bc=CatGroup_BaseballSoftballCleats_R1_C1_MensCleats&page=2,Other Sports/More Sports/Baseball/Cleats;Shoes/Men's Shoes/Cleats,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12450755&bc=CatGroup_BattingGloves_R1_C2_WomensGirlsBattingGloves,Other Sports/More Sports/Baseball/Women's Batting Gloves,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12791657&bc=CatGroup_CupsAthleticSupporters_R1_C2_Cups,Team Sports/Cricket/Jock Straps ; Other Sports/Adventure and Outdoor/Horse Riding/Jock Straps,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12791660&bc=CatGroup_CupsAthleticSupporters_R1_C1_JocksSupportersBriefs,Team Sports/Cricket/Jock Straps ; Other Sports/Adventure and Outdoor/Horse Riding/Jock Straps,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4418446&bc=CatGroup_BaseballSoftballCleats_R1_C3_YouthCleats&page=1,Other Sports/More Sports/Baseball/Cleats;Shoes/Junior Shoes/Cleats,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4418446&bc=CatGroup_BaseballSoftballCleats_R1_C3_YouthCleats&page=2,Other Sports/More Sports/Baseball/Cleats;Shoes/Junior Shoes/Cleats,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=24581446&bc=CatGroup_BoxingWrestlingShoes_R1_C1_BoxingShoes,Other Sports/Boxing/Boxing Shoes; Shoes/Men's Shoes/Boxing Shoes,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4417851&bc=CatGroup_BoxingMMAGear_R2_C4_WomensBoxingMMA,Other Sports/Boxing/Gloves/Women's Boxing Gloves,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4417847&bc=CatGroup_BoxingMMAGear_R1_C2_BoxingGlovesMitts&page=1,Other Sports/Boxing/Gloves/Men's Boxing Gloves,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4417847&bc=CatGroup_BoxingMMAGear_R1_C2_BoxingGlovesMitts&page=2,Other Sports/Boxing/Gloves/Men's Boxing Gloves,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12906234&fg=Price+Range&ff=StorePrice&fv=00000000~-~00002500&fd=under+%2425.00&fg=Price+Range&ff=StorePrice&fv=00002500~-~00005000&fd=%2425.00+-+%2450.00&,Other Sports/More Sports/Kickboxing,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4415751&bc=CatGroup_FieldHockeyGearEquipment_R2_C3_Gloves,Team Sports/Hockey/Gloves,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4417848&bc=CatGroup_BoxingMMAGear_R1_C3_BoxingHandwraps,Other Sports/More Sports/Kickboxing/Handwraps; Other Sports/Boxing/Protective Gear/Handwraps,3,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4415754&bc=CatGroup_FieldHockeyGearEquipment_R1_C4_GogglesFaceHeadProtection,Team Sports/Hockey/Protective Gear/Goggles & Face Protection,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4415757&bc=CatGroup_FieldHockeyGearEquipment_R1_C3_ShinGuards,Team Sports/Hockey/Protective Gear/Shin Guards,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4415788&bc=CatGroup_RugbyGear_R1_C3_ProtectiveEquipment,Other Sports/More Sports/Rugby/Protective Gear,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=15232546&bc=CatGroup_WrestlingShoes_R1_C1_Mens,Shoes/Men's Shoes/Wrestling Shoes,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4415785&bc=CatGroup_RugbyGear_R1_C1_Balls,Other Sports/More Sports/Rugby/Balls,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12791658&bc=CatGroup_CupsAthleticSupporters_R1_C3_CompressionShortswithCup,Apparel/Compression Gear/Compression Shorts/Men's Compression Shorts ;Apparel/Men's Bottoms/Compression/Shorts;Team Sports/Cricket/Jock Straps ; Other Sports/Adventure and Outdoor/Horse Riding/Jock Straps,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=31151936&bc=CatGroup_CupsAthleticSupporters_R1_C4_BriefsSupporterswoCups,Team Sports/Cricket/Jock Straps ; Other Sports/Adventure and Outdoor/Horse Riding/Jock Straps,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=11585596&bc=CatGroup_BasketballApparel_R2_C4_PaddedProtection,Team Sports/Basketball/Sleeves and Pads; Other Sports/More Sports/Rugby/Padded Protection,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4418249&bc=CatGroup_BasketballApparel_R2_C3_ArmShooterSleeves,Team Sports/Basketball/Sleeves and Pads; Other Sports/More Sports/Rugby/Padded Protection,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=45465946&bc=CatGroup_BasketballApparel_R3_C4_CalfCompressionLegSleeves,Apparel/Compression Gear/Calf and Leg Compression;Racket Sports/Squash/Accessories/Calf Compression & Leg Sleeves; Team Sports/Basketball/Sleeves and Pads/Calf Compression & Leg Sleeves; Run & Cycle/Running/Calf Compression & Leg Sleeves,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=22374356&bc=CatGroup_BattingGloves_R1_C4_SpecialtyInnerGloves,Other Sports/More Sports/Baseball/Inner Gloves; Team Sports/Cricket/Gloves/Inner Gloves,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=37964636&bc=CatGroup_BasketballApparel_R2_C2_Hats,Team Sports/Basketball/Accessories,2,
