Item Type,Product Name,Brand Name,Price,Retail Price,Sale Price,Product Description,Product Code/SKU,Bin Picking Number,Category,Option Set,Product Availability,Current Stock Level,Free Shipping,Sort Order, Meta Description,Page Title,Product Image Description - 1,Product Image Is Thumbnail - 1,Track Inventory,Product Image Sort - 1,Product Image Sort - 2,Product Image Sort - 3,Product Image Sort - 4,Product Image Sort-5,Product Image Sort-6,Product Image Sort-7,Product Image File - 1,Product Image File - 2,Product Image File - 3,Product Image File - 4,Product Image File - 5 ,Product Image File - 6,Product Image File - 7, 
Product,Sedona,, 27850, 27850,,<span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel1_lblOverView">A lightweight ALUXX aluminum frameset is formed to produce an agile; yet comfortable cruising experience.</span>;<ul id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel2_blFeatures" style="line-height:30px">					<li>Shimano Altus/Tourney 21-speed drivetrain</li><li>Direct-Pull brakes</li><li>Kenda Multi-Surface Tire</li><li>Color: Black; White</li>				</ul>;<tr class="SpecContent">                                                        <td style="font-weight: bold; width: 25%" class="">                                                            Sizes                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblSizes">M; L; XL</span>                                                        </td>                                                    </tr>;<tr class="SpecContent">                                                        <td style="font-weight: bold">                                                            Frame                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblFrame">ALUXX-Grade Aluminum</span>                                                        </td>                                                    </tr>;<tr class="SpecContent">                                                        <td style="font-weight: bold">                                                            Shock                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblShock">N/A</span>                                                        </td>                                                    </tr>;<tr class="SpecContent">                                                        <td style="font-weight: bold">                                                            Shifters                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblShifters">SRAM MRX Pro Index; Twist 3x7 sp</span>                                                        </td>                                                    </tr>;<tr class="SpecContent">                                                        <td style="font-weight: bold">                                                            Rearderailleur                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblRearderailleur">Shimano Tourney</span>                                                        </td>                                                    </tr>;<tr class="SpecContent">                                                        <td style="font-weight: bold">                                                            Brakelevers                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblBrakelevers">Alloy Comfort</span>                                                        </td>                                                    </tr>;<tr class="SpecContent">                                                        <td style="font-weight: bold">                                                            Chain                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblChain">Z51</span>                                                        </td>                                                    </tr>;<tr class="SpecContent">                                                        <td style="font-weight: bold">                                                            Bottombracket                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblBottombracket">Sealed Cartridge</span>                                                        </td>                                                    </tr>;<tr class="SpecContent">                                                        <td style="font-weight: bold">                                                            Rims                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblRims">Giant CH17 26"; 6061 Aluminum</span>                                                        </td>                                                    </tr>;<tr class="SpecContent">                                                        <td style="font-weight: bold">                                                            Spokes                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblSpokes">Stainless 14G</span>                                                        </td>                                                    </tr>;<tr class="SpecContent">                                                        <td style="font-weight: bold">                                                            Extras                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblExtras"></span>                                                        </td>                                                    </tr>;<tr class="SpecificationAlternate">                                                        <td style="font-weight: bold">                                                            Colors                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblColors">Black; White</span>                                                        </td>                                                    </tr>;<tr class="SpecificationAlternate">                                                        <td style="font-weight: bold">                                                            Fork                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblFork">Chromoly</span>                                                        </td>                                                    </tr>;<tr class="SpecificationAlternate">                                                        <td style="font-weight: bold">                                                            Frontderailleur                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblFrontderailleur">Shimano Altus</span>                                                        </td>                                                    </tr>;<tr class="SpecificationAlternate">                                                        <td style="font-weight: bold">                                                            Brakes                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblBrakes">Alloy; Direct Pull</span>                                                        </td>                                                    </tr>;<tr class="SpecificationAlternate">                                                        <td style="font-weight: bold">                                                            Cassette                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblCassette">Shimano TZ31 14-34; 7 sp</span>                                                        </td>                                                    </tr>;<tr class="SpecificationAlternate">                                                        <td style="font-weight: bold">                                                            Crankset                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblCrankset">SR Suntour XCC 48/38/28</span>                                                        </td>                                                    </tr>;<tr class="SpecificationAlternate">                                                        <td style="font-weight: bold">                                                            Hubs                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblHubs">Formula alloy hub; 36H</span>                                                        </td>                                                    </tr>;<tr class="SpecificationAlternate">                                                        <td style="font-weight: bold">                                                            Tires                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblTires">Kenda 26x1.95; Multi-Surface</span>                                                        </td>                                                    </tr>;<tr class="SpecificationAlternate">                                                        <td style="font-weight: bold">                                                            Weight                                                        </td>                                                        <td>                                                            <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel3_lblWeight">The most accurate way to determine any bike’s weight is to have your local dealer weigh it for you. Many brands strive to list the lowest possible weight; but in reality weight can vary based on size; finish; hardware and accessories. All Giant bikes are designed for best-in-class weight and ride quality.</span>                                                        </td>                                                    </tr>;<table cellspacing="0" cellpadding="5" align="Center" rules="all" bordercolor="#E2E0E0" border="1" id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry" width="100%">					<tr class="SpecHead">						<td>Size</td><td>HeadAngle</td><td>SeatAngle</td><td>TopTube</td><td>HeadTube</td><td>ChainStay</td><td>WheelBase</td><td>StandOverHeight</td>					</tr><tr>						<td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl02_lblSize"><span class="SpecGeometryHead">Centimeters</span></span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl02_lblHeadAngle"><span class="SpecGeometryHead">Degrees</span></span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl02_lblSeatAngle"><span class="SpecGeometryHead">Degrees</span></span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl02_lblTopTube"><span class="SpecGeometryHead">Centimeters</span></span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl02_lblHeadTube"><span class="SpecGeometryHead">Centimeters</span></span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl02_lblChainStay"><span class="SpecGeometryHead">Centimeters</span></span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl02_lblWheelBase"><span class="SpecGeometryHead">Centimeters</span></span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl02_lblStandOverHeight"><span class="SpecGeometryHead">Inches</span></span>                                                            </td>					</tr><tr class="SpecContentAlternate">						<td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl03_lblSize">M/20 (50.0)</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl03_lblHeadAngle">69.0</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl03_lblSeatAngle">70.0</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl03_lblTopTube">59.5</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl03_lblHeadTube">21.5</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl03_lblChainStay">43.5</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl03_lblWheelBase">107.4</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl03_lblStandOverHeight">78.2</span>                                                            </td>					</tr><tr>						<td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl04_lblSize">L/22 (55.0)</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl04_lblHeadAngle">69.0</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl04_lblSeatAngle">70.0</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl04_lblTopTube">61.0</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl04_lblHeadTube">23.0</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl04_lblChainStay">43.5</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl04_lblWheelBase">108.9</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl04_lblStandOverHeight">80.8</span>                                                            </td>					</tr><tr class="SpecContentAlternate">						<td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl05_lblSize">XL/24 (60.0)</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl05_lblHeadAngle">69.0</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl05_lblSeatAngle">70.0</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl05_lblTopTube">62.5</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl05_lblHeadTube">24.5</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl05_lblChainStay">43.5</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl05_lblWheelBase">110.4</span>                                                            </td><td>                                                                <span id="ctl00_ContentPlaceHolder1_TabContainer1_TabPanel4_dgGeometry_ctl05_lblStandOverHeight">83.3</span>                                                            </td>					</tr>				</table>,STARKENN<span id="ctl00_ContentPlaceHolder1_lblCode"><b>CODE : </b></span>,FITINDIA,,Sedona,8-13 Working Days,0,N,-250,Get your hands on the Sedona. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the Sedona Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Sedona Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,Admin/ProductImage/s_Pic51220139818.jpg,
